# класс;литера;пол; Имя;Отч;Фам; тел;адр;eml

7;3;2;Имя367;Отч367;Фам367;Тел367;Адр367;Пчт367;
7;3;1;Имя368;Отч368;Фам368;Тел368;Адр368;Пчт368;

7;4;1;Имя369;Отч369;Фам369;Тел369;Адр369;Пчт369;
7;4;1;Имя370;Отч370;Фам370;Тел370;Адр370;Пчт370;
7;4;2;Имя371;Отч371;Фам371;Тел371;Адр371;Пчт371;
7;4;2;Имя372;Отч372;Фам372;Тел372;Адр372;Пчт372;
7;4;2;Имя373;Отч373;Фам373;Тел373;Адр373;Пчт373;
7;4;1;Имя374;Отч374;Фам374;Тел374;Адр374;Пчт374;
7;4;1;Имя375;Отч375;Фам375;Тел375;Адр375;Пчт375;
7;4;1;Имя376;Отч376;Фам376;Тел376;Адр376;Пчт376;
7;4;1;Имя377;Отч377;Фам377;Тел377;Адр377;Пчт377;
7;4;2;Имя378;Отч378;Фам378;Тел378;Адр378;Пчт378;
7;4;1;Имя379;Отч379;Фам379;Тел379;Адр379;Пчт379;
7;4;2;Имя380;Отч380;Фам380;Тел380;Адр380;Пчт380;
7;4;2;Имя381;Отч381;Фам381;Тел381;Адр381;Пчт381;
7;4;1;Имя382;Отч382;Фам382;Тел382;Адр382;Пчт382;
7;4;2;Имя383;Отч383;Фам383;Тел383;Адр383;Пчт383;
7;4;1;Имя384;Отч384;Фам384;Тел384;Адр384;Пчт384;
7;4;2;Имя385;Отч385;Фам385;Тел385;Адр385;Пчт385;
7;4;2;Имя386;Отч386;Фам386;Тел386;Адр386;Пчт386;

8;1;1;Имя387;Отч387;Фам387;Тел387;Адр387;Пчт387;
8;1;2;Имя388;Отч388;Фам388;Тел388;Адр388;Пчт388;
8;1;1;Имя389;Отч389;Фам389;Тел389;Адр389;Пчт389;
8;1;1;Имя390;Отч390;Фам390;Тел390;Адр390;Пчт390;
8;1;1;Имя391;Отч391;Фам391;Тел391;Адр391;Пчт391;
8;1;2;Имя392;Отч392;Фам392;Тел392;Адр392;Пчт392;
8;1;1;Имя393;Отч393;Фам393;Тел393;Адр393;Пчт393;
8;1;1;Имя394;Отч394;Фам394;Тел394;Адр394;Пчт394;
8;1;1;Имя395;Отч395;Фам395;Тел395;Адр395;Пчт395;
8;1;1;Имя396;Отч396;Фам396;Тел396;Адр396;Пчт396;
8;1;1;Имя397;Отч397;Фам397;Тел397;Адр397;Пчт397;
8;1;1;Имя398;Отч398;Фам398;Тел398;Адр398;Пчт398;
8;1;2;Имя399;Отч399;Фам399;Тел399;Адр399;Пчт399;
8;1;1;Имя400;Отч400;Фам400;Тел400;Адр400;Пчт400;
8;1;2;Имя401;Отч401;Фам401;Тел401;Адр401;Пчт401;
8;1;2;Имя402;Отч402;Фам402;Тел402;Адр402;Пчт402;
8;1;1;Имя403;Отч403;Фам403;Тел403;Адр403;Пчт403;
8;1;2;Имя404;Отч404;Фам404;Тел404;Адр404;Пчт404;
8;1;2;Имя405;Отч405;Фам405;Тел405;Адр405;Пчт405;

8;2;2;Имя406;Отч406;Фам406;Тел406;Адр406;Пчт406;
8;2;2;Имя407;Отч407;Фам407;Тел407;Адр407;Пчт407;
8;2;1;Имя408;Отч408;Фам408;Тел408;Адр408;Пчт408;
8;2;1;Имя409;Отч409;Фам409;Тел409;Адр409;Пчт409;
8;2;1;Имя410;Отч410;Фам410;Тел410;Адр410;Пчт410;
8;2;2;Имя411;Отч411;Фам411;Тел411;Адр411;Пчт411;
8;2;1;Имя412;Отч412;Фам412;Тел412;Адр412;Пчт412;
8;2;2;Имя413;Отч413;Фам413;Тел413;Адр413;Пчт413;
8;2;2;Имя414;Отч414;Фам414;Тел414;Адр414;Пчт414;
8;2;2;Имя415;Отч415;Фам415;Тел415;Адр415;Пчт415;
8;2;2;Имя416;Отч416;Фам416;Тел416;Адр416;Пчт416;
8;2;1;Имя417;Отч417;Фам417;Тел417;Адр417;Пчт417;

8;3;1;Имя418;Отч418;Фам418;Тел418;Адр418;Пчт418;
8;3;1;Имя419;Отч419;Фам419;Тел419;Адр419;Пчт419;
8;3;1;Имя420;Отч420;Фам420;Тел420;Адр420;Пчт420;
8;3;2;Имя421;Отч421;Фам421;Тел421;Адр421;Пчт421;
8;3;1;Имя422;Отч422;Фам422;Тел422;Адр422;Пчт422;
8;3;1;Имя423;Отч423;Фам423;Тел423;Адр423;Пчт423;
8;3;1;Имя424;Отч424;Фам424;Тел424;Адр424;Пчт424;
8;3;1;Имя425;Отч425;Фам425;Тел425;Адр425;Пчт425;
8;3;2;Имя426;Отч426;Фам426;Тел426;Адр426;Пчт426;
8;3;1;Имя427;Отч427;Фам427;Тел427;Адр427;Пчт427;
8;3;2;Имя428;Отч428;Фам428;Тел428;Адр428;Пчт428;
8;3;1;Имя429;Отч429;Фам429;Тел429;Адр429;Пчт429;
8;3;1;Имя430;Отч430;Фам430;Тел430;Адр430;Пчт430;
8;3;2;Имя431;Отч431;Фам431;Тел431;Адр431;Пчт431;
8;3;2;Имя432;Отч432;Фам432;Тел432;Адр432;Пчт432;
8;3;2;Имя433;Отч433;Фам433;Тел433;Адр433;Пчт433;
8;3;1;Имя434;Отч434;Фам434;Тел434;Адр434;Пчт434;
8;3;2;Имя435;Отч435;Фам435;Тел435;Адр435;Пчт435;
8;3;2;Имя436;Отч436;Фам436;Тел436;Адр436;Пчт436;
8;3;2;Имя437;Отч437;Фам437;Тел437;Адр437;Пчт437;

9;1;2;Имя438;Отч438;Фам438;Тел438;Адр438;Пчт438;
9;1;2;Имя439;Отч439;Фам439;Тел439;Адр439;Пчт439;
9;1;2;Имя440;Отч440;Фам440;Тел440;Адр440;Пчт440;
9;1;1;Имя441;Отч441;Фам441;Тел441;Адр441;Пчт441;
9;1;1;Имя442;Отч442;Фам442;Тел442;Адр442;Пчт442;
9;1;1;Имя443;Отч443;Фам443;Тел443;Адр443;Пчт443;
9;1;2;Имя444;Отч444;Фам444;Тел444;Адр444;Пчт444;
9;1;1;Имя445;Отч445;Фам445;Тел445;Адр445;Пчт445;
9;1;1;Имя446;Отч446;Фам446;Тел446;Адр446;Пчт446;
9;1;2;Имя447;Отч447;Фам447;Тел447;Адр447;Пчт447;
9;1;2;Имя448;Отч448;Фам448;Тел448;Адр448;Пчт448;
9;1;1;Имя449;Отч449;Фам449;Тел449;Адр449;Пчт449;
9;1;1;Имя450;Отч450;Фам450;Тел450;Адр450;Пчт450;
9;1;1;Имя451;Отч451;Фам451;Тел451;Адр451;Пчт451;
9;1;1;Имя452;Отч452;Фам452;Тел452;Адр452;Пчт452;
9;1;2;Имя453;Отч453;Фам453;Тел453;Адр453;Пчт453;

9;2;1;Имя454;Отч454;Фам454;Тел454;Адр454;Пчт454;
9;2;2;Имя455;Отч455;Фам455;Тел455;Адр455;Пчт455;
9;2;2;Имя456;Отч456;Фам456;Тел456;Адр456;Пчт456;
9;2;1;Имя457;Отч457;Фам457;Тел457;Адр457;Пчт457;
9;2;2;Имя458;Отч458;Фам458;Тел458;Адр458;Пчт458;
9;2;1;Имя459;Отч459;Фам459;Тел459;Адр459;Пчт459;
9;2;1;Имя460;Отч460;Фам460;Тел460;Адр460;Пчт460;
9;2;1;Имя461;Отч461;Фам461;Тел461;Адр461;Пчт461;
9;2;2;Имя462;Отч462;Фам462;Тел462;Адр462;Пчт462;
9;2;2;Имя463;Отч463;Фам463;Тел463;Адр463;Пчт463;
9;2;2;Имя464;Отч464;Фам464;Тел464;Адр464;Пчт464;
9;2;1;Имя465;Отч465;Фам465;Тел465;Адр465;Пчт465;
9;2;2;Имя466;Отч466;Фам466;Тел466;Адр466;Пчт466;
9;2;2;Имя467;Отч467;Фам467;Тел467;Адр467;Пчт467;
9;2;1;Имя468;Отч468;Фам468;Тел468;Адр468;Пчт468;
9;2;2;Имя469;Отч469;Фам469;Тел469;Адр469;Пчт469;
9;2;1;Имя470;Отч470;Фам470;Тел470;Адр470;Пчт470;
9;2;1;Имя471;Отч471;Фам471;Тел471;Адр471;Пчт471;

9;3;2;Имя472;Отч472;Фам472;Тел472;Адр472;Пчт472;
9;3;1;Имя473;Отч473;Фам473;Тел473;Адр473;Пчт473;
9;3;2;Имя474;Отч474;Фам474;Тел474;Адр474;Пчт474;
9;3;1;Имя475;Отч475;Фам475;Тел475;Адр475;Пчт475;
9;3;1;Имя476;Отч476;Фам476;Тел476;Адр476;Пчт476;
9;3;1;Имя477;Отч477;Фам477;Тел477;Адр477;Пчт477;
9;3;1;Имя478;Отч478;Фам478;Тел478;Адр478;Пчт478;
9;3;1;Имя479;Отч479;Фам479;Тел479;Адр479;Пчт479;
9;3;1;Имя480;Отч480;Фам480;Тел480;Адр480;Пчт480;
9;3;1;Имя481;Отч481;Фам481;Тел481;Адр481;Пчт481;
9;3;2;Имя482;Отч482;Фам482;Тел482;Адр482;Пчт482;
9;3;2;Имя483;Отч483;Фам483;Тел483;Адр483;Пчт483;
9;3;2;Имя484;Отч484;Фам484;Тел484;Адр484;Пчт484;
9;3;1;Имя485;Отч485;Фам485;Тел485;Адр485;Пчт485;
9;3;2;Имя486;Отч486;Фам486;Тел486;Адр486;Пчт486;
9;3;2;Имя487;Отч487;Фам487;Тел487;Адр487;Пчт487;
9;3;1;Имя488;Отч488;Фам488;Тел488;Адр488;Пчт488;
9;3;2;Имя489;Отч489;Фам489;Тел489;Адр489;Пчт489;
9;3;1;Имя490;Отч490;Фам490;Тел490;Адр490;Пчт490;
9;3;1;Имя491;Отч491;Фам491;Тел491;Адр491;Пчт491;

9;4;1;Имя492;Отч492;Фам492;Тел492;Адр492;Пчт492;
9;4;2;Имя493;Отч493;Фам493;Тел493;Адр493;Пчт493;
9;4;1;Имя494;Отч494;Фам494;Тел494;Адр494;Пчт494;
9;4;1;Имя495;Отч495;Фам495;Тел495;Адр495;Пчт495;
9;4;2;Имя496;Отч496;Фам496;Тел496;Адр496;Пчт496;
9;4;2;Имя497;Отч497;Фам497;Тел497;Адр497;Пчт497;
9;4;2;Имя498;Отч498;Фам498;Тел498;Адр498;Пчт498;
9;4;2;Имя499;Отч499;Фам499;Тел499;Адр499;Пчт499;
9;4;2;Имя500;Отч500;Фам500;Тел500;Адр500;Пчт500;
9;4;1;Имя501;Отч501;Фам501;Тел501;Адр501;Пчт501;
9;4;2;Имя502;Отч502;Фам502;Тел502;Адр502;Пчт502;
9;4;2;Имя503;Отч503;Фам503;Тел503;Адр503;Пчт503;
9;4;1;Имя504;Отч504;Фам504;Тел504;Адр504;Пчт504;
9;4;2;Имя505;Отч505;Фам505;Тел505;Адр505;Пчт505;

9;5;2;Имя506;Отч506;Фам506;Тел506;Адр506;Пчт506;
9;5;2;Имя507;Отч507;Фам507;Тел507;Адр507;Пчт507;
9;5;1;Имя508;Отч508;Фам508;Тел508;Адр508;Пчт508;
9;5;1;Имя509;Отч509;Фам509;Тел509;Адр509;Пчт509;
9;5;1;Имя510;Отч510;Фам510;Тел510;Адр510;Пчт510;
9;5;2;Имя511;Отч511;Фам511;Тел511;Адр511;Пчт511;
9;5;1;Имя512;Отч512;Фам512;Тел512;Адр512;Пчт512;
9;5;1;Имя513;Отч513;Фам513;Тел513;Адр513;Пчт513;
9;5;2;Имя514;Отч514;Фам514;Тел514;Адр514;Пчт514;
9;5;1;Имя515;Отч515;Фам515;Тел515;Адр515;Пчт515;
9;5;1;Имя516;Отч516;Фам516;Тел516;Адр516;Пчт516;
9;5;2;Имя517;Отч517;Фам517;Тел517;Адр517;Пчт517;
9;5;1;Имя518;Отч518;Фам518;Тел518;Адр518;Пчт518;
9;5;1;Имя519;Отч519;Фам519;Тел519;Адр519;Пчт519;
9;5;1;Имя520;Отч520;Фам520;Тел520;Адр520;Пчт520;
9;5;1;Имя521;Отч521;Фам521;Тел521;Адр521;Пчт521;
9;5;1;Имя522;Отч522;Фам522;Тел522;Адр522;Пчт522;
9;5;2;Имя523;Отч523;Фам523;Тел523;Адр523;Пчт523;
9;5;2;Имя524;Отч524;Фам524;Тел524;Адр524;Пчт524;
9;5;1;Имя525;Отч525;Фам525;Тел525;Адр525;Пчт525;

10;1;2;Имя526;Отч526;Фам526;Тел526;Адр526;Пчт526;
10;1;2;Имя527;Отч527;Фам527;Тел527;Адр527;Пчт527;
10;1;2;Имя528;Отч528;Фам528;Тел528;Адр528;Пчт528;
10;1;1;Имя529;Отч529;Фам529;Тел529;Адр529;Пчт529;
10;1;2;Имя530;Отч530;Фам530;Тел530;Адр530;Пчт530;
10;1;2;Имя531;Отч531;Фам531;Тел531;Адр531;Пчт531;
10;1;2;Имя532;Отч532;Фам532;Тел532;Адр532;Пчт532;
10;1;1;Имя533;Отч533;Фам533;Тел533;Адр533;Пчт533;
10;1;1;Имя534;Отч534;Фам534;Тел534;Адр534;Пчт534;
10;1;2;Имя535;Отч535;Фам535;Тел535;Адр535;Пчт535;

10;2;2;Имя536;Отч536;Фам536;Тел536;Адр536;Пчт536;
10;2;1;Имя537;Отч537;Фам537;Тел537;Адр537;Пчт537;
10;2;1;Имя538;Отч538;Фам538;Тел538;Адр538;Пчт538;
10;2;2;Имя539;Отч539;Фам539;Тел539;Адр539;Пчт539;
10;2;2;Имя540;Отч540;Фам540;Тел540;Адр540;Пчт540;
10;2;2;Имя541;Отч541;Фам541;Тел541;Адр541;Пчт541;
10;2;2;Имя542;Отч542;Фам542;Тел542;Адр542;Пчт542;
10;2;1;Имя543;Отч543;Фам543;Тел543;Адр543;Пчт543;
10;2;1;Имя544;Отч544;Фам544;Тел544;Адр544;Пчт544;
10;2;2;Имя545;Отч545;Фам545;Тел545;Адр545;Пчт545;
10;2;1;Имя546;Отч546;Фам546;Тел546;Адр546;Пчт546;
10;2;1;Имя547;Отч547;Фам547;Тел547;Адр547;Пчт547;
10;2;1;Имя548;Отч548;Фам548;Тел548;Адр548;Пчт548;
10;2;1;Имя549;Отч549;Фам549;Тел549;Адр549;Пчт549;
10;2;2;Имя550;Отч550;Фам550;Тел550;Адр550;Пчт550;
10;2;2;Имя551;Отч551;Фам551;Тел551;Адр551;Пчт551;

10;3;2;Имя552;Отч552;Фам552;Тел552;Адр552;Пчт552;
10;3;1;Имя553;Отч553;Фам553;Тел553;Адр553;Пчт553;
10;3;2;Имя554;Отч554;Фам554;Тел554;Адр554;Пчт554;
10;3;2;Имя555;Отч555;Фам555;Тел555;Адр555;Пчт555;
10;3;1;Имя556;Отч556;Фам556;Тел556;Адр556;Пчт556;
10;3;2;Имя557;Отч557;Фам557;Тел557;Адр557;Пчт557;
10;3;1;Имя558;Отч558;Фам558;Тел558;Адр558;Пчт558;
10;3;2;Имя559;Отч559;Фам559;Тел559;Адр559;Пчт559;
10;3;2;Имя560;Отч560;Фам560;Тел560;Адр560;Пчт560;
10;3;2;Имя561;Отч561;Фам561;Тел561;Адр561;Пчт561;
10;3;2;Имя562;Отч562;Фам562;Тел562;Адр562;Пчт562;
10;3;1;Имя563;Отч563;Фам563;Тел563;Адр563;Пчт563;
10;3;1;Имя564;Отч564;Фам564;Тел564;Адр564;Пчт564;
10;3;1;Имя565;Отч565;Фам565;Тел565;Адр565;Пчт565;
10;3;2;Имя566;Отч566;Фам566;Тел566;Адр566;Пчт566;

10;4;1;Имя567;Отч567;Фам567;Тел567;Адр567;Пчт567;
10;4;1;Имя568;Отч568;Фам568;Тел568;Адр568;Пчт568;
10;4;1;Имя569;Отч569;Фам569;Тел569;Адр569;Пчт569;
10;4;1;Имя570;Отч570;Фам570;Тел570;Адр570;Пчт570;
10;4;1;Имя571;Отч571;Фам571;Тел571;Адр571;Пчт571;
10;4;1;Имя572;Отч572;Фам572;Тел572;Адр572;Пчт572;
10;4;2;Имя573;Отч573;Фам573;Тел573;Адр573;Пчт573;
10;4;1;Имя574;Отч574;Фам574;Тел574;Адр574;Пчт574;
10;4;2;Имя575;Отч575;Фам575;Тел575;Адр575;Пчт575;
10;4;2;Имя576;Отч576;Фам576;Тел576;Адр576;Пчт576;
10;4;1;Имя577;Отч577;Фам577;Тел577;Адр577;Пчт577;
10;4;2;Имя578;Отч578;Фам578;Тел578;Адр578;Пчт578;
10;4;1;Имя579;Отч579;Фам579;Тел579;Адр579;Пчт579;
10;4;2;Имя580;Отч580;Фам580;Тел580;Адр580;Пчт580;
10;4;2;Имя581;Отч581;Фам581;Тел581;Адр581;Пчт581;
10;4;1;Имя582;Отч582;Фам582;Тел582;Адр582;Пчт582;

11;1;1;Имя583;Отч583;Фам583;Тел583;Адр583;Пчт583;
11;1;2;Имя584;Отч584;Фам584;Тел584;Адр584;Пчт584;
11;1;2;Имя585;Отч585;Фам585;Тел585;Адр585;Пчт585;
11;1;1;Имя586;Отч586;Фам586;Тел586;Адр586;Пчт586;
11;1;1;Имя587;Отч587;Фам587;Тел587;Адр587;Пчт587;
11;1;1;Имя588;Отч588;Фам588;Тел588;Адр588;Пчт588;
11;1;1;Имя589;Отч589;Фам589;Тел589;Адр589;Пчт589;
11;1;2;Имя590;Отч590;Фам590;Тел590;Адр590;Пчт590;
11;1;1;Имя591;Отч591;Фам591;Тел591;Адр591;Пчт591;
11;1;2;Имя592;Отч592;Фам592;Тел592;Адр592;Пчт592;
11;1;2;Имя593;Отч593;Фам593;Тел593;Адр593;Пчт593;
11;1;2;Имя594;Отч594;Фам594;Тел594;Адр594;Пчт594;
11;1;1;Имя595;Отч595;Фам595;Тел595;Адр595;Пчт595;
11;1;1;Имя596;Отч596;Фам596;Тел596;Адр596;Пчт596;
11;1;1;Имя597;Отч597;Фам597;Тел597;Адр597;Пчт597;

11;2;1;Имя598;Отч598;Фам598;Тел598;Адр598;Пчт598;
11;2;1;Имя599;Отч599;Фам599;Тел599;Адр599;Пчт599;
11;2;1;Имя600;Отч600;Фам600;Тел600;Адр600;Пчт600;
11;2;1;Имя601;Отч601;Фам601;Тел601;Адр601;Пчт601;
11;2;2;Имя602;Отч602;Фам602;Тел602;Адр602;Пчт602;
11;2;2;Имя603;Отч603;Фам603;Тел603;Адр603;Пчт603;
11;2;2;Имя604;Отч604;Фам604;Тел604;Адр604;Пчт604;
11;2;2;Имя605;Отч605;Фам605;Тел605;Адр605;Пчт605;
11;2;2;Имя606;Отч606;Фам606;Тел606;Адр606;Пчт606;
11;2;2;Имя607;Отч607;Фам607;Тел607;Адр607;Пчт607;
11;2;1;Имя608;Отч608;Фам608;Тел608;Адр608;Пчт608;
11;2;1;Имя609;Отч609;Фам609;Тел609;Адр609;Пчт609;
11;2;2;Имя610;Отч610;Фам610;Тел610;Адр610;Пчт610;
11;2;1;Имя611;Отч611;Фам611;Тел611;Адр611;Пчт611;
11;2;2;Имя612;Отч612;Фам612;Тел612;Адр612;Пчт612;
11;2;1;Имя613;Отч613;Фам613;Тел613;Адр613;Пчт613;

11;3;2;Имя614;Отч614;Фам614;Тел614;Адр614;Пчт614;
11;3;1;Имя615;Отч615;Фам615;Тел615;Адр615;Пчт615;
11;3;2;Имя616;Отч616;Фам616;Тел616;Адр616;Пчт616;
11;3;1;Имя617;Отч617;Фам617;Тел617;Адр617;Пчт617;
11;3;1;Имя618;Отч618;Фам618;Тел618;Адр618;Пчт618;
11;3;1;Имя619;Отч619;Фам619;Тел619;Адр619;Пчт619;
11;3;1;Имя620;Отч620;Фам620;Тел620;Адр620;Пчт620;
11;3;2;Имя621;Отч621;Фам621;Тел621;Адр621;Пчт621;
11;3;1;Имя622;Отч622;Фам622;Тел622;Адр622;Пчт622;
11;3;1;Имя623;Отч623;Фам623;Тел623;Адр623;Пчт623;
11;3;2;Имя624;Отч624;Фам624;Тел624;Адр624;Пчт624;
11;3;1;Имя625;Отч625;Фам625;Тел625;Адр625;Пчт625;
11;3;1;Имя626;Отч626;Фам626;Тел626;Адр626;Пчт626;
11;3;1;Имя627;Отч627;Фам627;Тел627;Адр627;Пчт627;
11;3;2;Имя628;Отч628;Фам628;Тел628;Адр628;Пчт628;
11;3;1;Имя629;Отч629;Фам629;Тел629;Адр629;Пчт629;
11;3;2;Имя630;Отч630;Фам630;Тел630;Адр630;Пчт630;

11;4;1;Имя631;Отч631;Фам631;Тел631;Адр631;Пчт631;
11;4;1;Имя632;Отч632;Фам632;Тел632;Адр632;Пчт632;
11;4;2;Имя633;Отч633;Фам633;Тел633;Адр633;Пчт633;
11;4;1;Имя634;Отч634;Фам634;Тел634;Адр634;Пчт634;
11;4;1;Имя635;Отч635;Фам635;Тел635;Адр635;Пчт635;
11;4;1;Имя636;Отч636;Фам636;Тел636;Адр636;Пчт636;
11;4;1;Имя637;Отч637;Фам637;Тел637;Адр637;Пчт637;
11;4;2;Имя638;Отч638;Фам638;Тел638;Адр638;Пчт638;
11;4;1;Имя639;Отч639;Фам639;Тел639;Адр639;Пчт639;
11;4;1;Имя640;Отч640;Фам640;Тел640;Адр640;Пчт640;
11;4;1;Имя641;Отч641;Фам641;Тел641;Адр641;Пчт641;
11;4;2;Имя642;Отч642;Фам642;Тел642;Адр642;Пчт642;
11;4;1;Имя643;Отч643;Фам643;Тел643;Адр643;Пчт643;
11;4;2;Имя644;Отч644;Фам644;Тел644;Адр644;Пчт644;
11;4;2;Имя645;Отч645;Фам645;Тел645;Адр645;Пчт645;
11;4;2;Имя646;Отч646;Фам646;Тел646;Адр646;Пчт646;
